Rental Price,Address,No of Bed,No of Bathrooms,Area,Pets Allowed,No of Beds
"$6,156",,2.0,2.0,,,2.0
"$6,248",,2.0,4.0,,,1.0
"$94,580",,2.0,3.0,,,3.0
"$25,948",,2.0,1.0,,,5.0
"$21,981","Darlinghurst NSW 2010, Australia",2.0,2.0,475 Sq Ft,,2.0
"$4,743","Paddington NSW 2021, Australia",2.0,1.0,"1,302 Sq Ft",,1.0
"$10,762","Cronulla NSW 2230, Australia",2.0,1.0,248 Sq Ft,,1.0
"$12,222","Sydney, New South Wales, Australia",2.0,2.0,11 Sq Ft,,2.0
"$5,108","Surry Hills NSW 2010, Australia",2.0,1.0,"4,844 Sq Ft",,1.0
"$11,720","Sydney NSW 2777, Australia",2.0,1.0,"2,153 Sq Ft",,2.0
"$23,941","Glenmore Park NSW 2745, Australia",2.0,2.0,,,4.0
"$7,205","Sydney, New South Wales, Australia",2.0,1.0,,,2.0
"$5,700","Lewisham NSW 2049, Australia",2.0,1.0,,,1.0
"$7,114","Sydney, New South Wales, Australia",2.0,1.0,,,1.0
"$5,928","Palm Beach NSW 2108, Australia",2.0,2.0,,,2.0
"$11,857",,2.0,2.0,,,2.0
"$27,954",,2.0,4.0,,,6.0
"$19,564",,2.0,2.0,,,3.0
"$15,459",,2.0,2.0,,,2.0
"$12,222",,2.0,2.0,,,3.0
"$12,857",,2.0,4.0,,,3.0
"$47,153",,2.0,1.0,,,4.0
"$13,362",,2.0,3.0,,,2.0
"$32,606",,2.0,4.0,,,3.0
"$46,013",,2.0,1.0,,,5.0
"$6,612",,2.0,1.0,,,2.0
"$8,619","Elizabeth Bay NSW 2011, Australia",2.0,1.0,678 Sq Ft,,2.0
"$7,160","Waterloo NSW 2017, Australia",2.0,2.0,969 Sq Ft,,2.0
"$8,756","Sydney NSW 2060, Australia",2.0,1.0,11 Sq Ft,,2.0
"$16,508","Avalon Beach NSW 2107, Australia",2.0,2.0,398 Sq Ft,,2.0
"$6,156","Bondi NSW 2026, Australia",2.0,1.0,969 Sq Ft,,2.0
"$9,029","Waverley NSW 2024, Australia",2.0,2.0,269 Sq Ft,,1.0
"$45,876","Bayview NSW 2104, Australia",2.0,2.0,969 Sq Ft,,4.0
"$22,300","Bundeena NSW 2230, Australia",2.0,1.0,,,3.0
"$6,476","Oxley Park NSW 2760, Australia",2.0,2.0,,,2.0
"$22,163","Cremorne NSW 2090, Australia",2.0,1.0,,,4.0
"$7,524","Bondi Beach NSW 2026, Australia",2.0,1.0,,,1.0
"$8,756",,2.0,4.0,,,2.0
"$55,362",,2.0,2.0,,,5.0
"$7,889",,2.0,6.0,,,2.0
"$28,547",,2.0,1.0,,,5.0
"$3,238",,2.0,2.0,,,1.0
"$6,293",,2.0,3.0,,,3.0
"$19,700",,2.0,2.0,,,2.0
"$6,156",,2.0,2.0,,,2.0
"$6,248",,2.0,4.0,,,1.0
"$94,580",,2.0,3.0,,,3.0
"$25,948",,2.0,1.0,,,5.0
"$21,981","Darlinghurst NSW 2010, Australia",2.0,2.0,475 Sq Ft,,2.0
"$4,743","Paddington NSW 2021, Australia",2.0,1.0,"1,302 Sq Ft",,1.0
"$10,762","Cronulla NSW 2230, Australia",2.0,1.0,248 Sq Ft,,1.0
"$12,222","Sydney, New South Wales, Australia",2.0,2.0,11 Sq Ft,,2.0
"$5,108","Surry Hills NSW 2010, Australia",2.0,1.0,"4,844 Sq Ft",,1.0
"$11,720","Sydney NSW 2777, Australia",2.0,1.0,"2,153 Sq Ft",,2.0
"$23,941","Glenmore Park NSW 2745, Australia",2.0,2.0,,,4.0
"$7,205","Sydney, New South Wales, Australia",2.0,1.0,,,2.0
"$5,700","Lewisham NSW 2049, Australia",2.0,1.0,,,1.0
"$7,114","Sydney, New South Wales, Australia",2.0,1.0,,,1.0
"$5,928","Palm Beach NSW 2108, Australia",2.0,2.0,,,2.0
"$11,857",,2.0,2.0,,,2.0
"$27,954",,2.0,4.0,,,6.0
"$19,564",,2.0,2.0,,,3.0
"$15,459",,2.0,2.0,,,2.0
"$12,222",,2.0,2.0,,,3.0
"$12,857",,2.0,4.0,,,3.0
"$47,153",,2.0,1.0,,,4.0
"$13,362",,2.0,3.0,,,2.0
"$32,606",,2.0,4.0,,,3.0
"$46,013",,2.0,1.0,,,5.0
"$6,612",,2.0,1.0,,,2.0
"$8,619","Elizabeth Bay NSW 2011, Australia",2.0,1.0,678 Sq Ft,,2.0
"$7,160","Waterloo NSW 2017, Australia",2.0,2.0,969 Sq Ft,,2.0
"$8,756","Sydney NSW 2060, Australia",2.0,1.0,11 Sq Ft,,2.0
"$16,508","Avalon Beach NSW 2107, Australia",2.0,2.0,398 Sq Ft,,2.0
"$6,156","Bondi NSW 2026, Australia",2.0,1.0,969 Sq Ft,,2.0
"$9,029","Waverley NSW 2024, Australia",2.0,2.0,269 Sq Ft,,1.0
"$45,876","Bayview NSW 2104, Australia",2.0,2.0,969 Sq Ft,,4.0
"$22,300","Bundeena NSW 2230, Australia",2.0,1.0,,,3.0
"$6,476","Oxley Park NSW 2760, Australia",2.0,2.0,,,2.0
"$22,163","Cremorne NSW 2090, Australia",2.0,1.0,,,4.0
"$7,524","Bondi Beach NSW 2026, Australia",2.0,1.0,,,1.0
"$8,756",,2.0,4.0,,,2.0
"$55,362",,2.0,2.0,,,5.0
"$7,889",,2.0,6.0,,,2.0
"$28,547",,2.0,1.0,,,5.0
"$3,238",,2.0,2.0,,,1.0
"$6,293",,2.0,3.0,,,3.0
"$19,700",,2.0,2.0,,,2.0
"$6,156",,2.0,2.0,,,2.0
"$6,248",,2.0,4.0,,,1.0
"$94,580",,2.0,3.0,,,3.0
"$25,948",,2.0,1.0,,,5.0
"$21,981","Darlinghurst NSW 2010, Australia",2.0,2.0,475 Sq Ft,,2.0
"$4,743","Paddington NSW 2021, Australia",2.0,1.0,"1,302 Sq Ft",,1.0
"$10,762","Cronulla NSW 2230, Australia",2.0,1.0,248 Sq Ft,,1.0
"$12,222","Sydney, New South Wales, Australia",2.0,2.0,11 Sq Ft,,2.0
"$5,108","Surry Hills NSW 2010, Australia",2.0,1.0,"4,844 Sq Ft",,1.0
"$11,720","Sydney NSW 2777, Australia",2.0,1.0,"2,153 Sq Ft",,2.0
"$23,941","Glenmore Park NSW 2745, Australia",2.0,2.0,,,4.0
"$7,205","Sydney, New South Wales, Australia",2.0,1.0,,,2.0
"$5,700","Lewisham NSW 2049, Australia",2.0,1.0,,,1.0
"$7,114","Sydney, New South Wales, Australia",2.0,1.0,,,1.0
"$5,928","Palm Beach NSW 2108, Australia",2.0,2.0,,,2.0
"$11,857",,2.0,2.0,,,2.0
"$27,954",,2.0,4.0,,,6.0
"$19,564",,2.0,2.0,,,3.0
"$15,459",,2.0,2.0,,,2.0
"$12,222",,2.0,2.0,,,3.0
"$12,857",,2.0,4.0,,,3.0
"$47,153",,2.0,1.0,,,4.0
"$13,362",,2.0,3.0,,,2.0
"$32,606",,2.0,4.0,,,3.0
"$46,013",,2.0,1.0,,,5.0
"$6,612",,2.0,1.0,,,2.0
"$8,619","Elizabeth Bay NSW 2011, Australia",2.0,1.0,678 Sq Ft,,2.0
"$7,160","Waterloo NSW 2017, Australia",2.0,2.0,969 Sq Ft,,2.0
"$8,756","Sydney NSW 2060, Australia",2.0,1.0,11 Sq Ft,,2.0
"$16,508","Avalon Beach NSW 2107, Australia",2.0,2.0,398 Sq Ft,,2.0
"$6,156","Bondi NSW 2026, Australia",2.0,1.0,969 Sq Ft,,2.0
"$9,029","Waverley NSW 2024, Australia",2.0,2.0,269 Sq Ft,,1.0
"$45,876","Bayview NSW 2104, Australia",2.0,2.0,969 Sq Ft,,4.0
"$22,300","Bundeena NSW 2230, Australia",2.0,1.0,,,3.0
"$6,476","Oxley Park NSW 2760, Australia",2.0,2.0,,,2.0
"$22,163","Cremorne NSW 2090, Australia",2.0,1.0,,,4.0
"$7,524","Bondi Beach NSW 2026, Australia",2.0,1.0,,,1.0
"$8,756",,2.0,4.0,,,2.0
"$55,362",,2.0,2.0,,,5.0
"$7,889",,2.0,6.0,,,2.0
"$28,547",,2.0,1.0,,,5.0
"$3,238",,2.0,2.0,,,1.0
"$6,293",,2.0,3.0,,,3.0
"$19,700",,2.0,2.0,,,2.0
"$6,156",,2.0,2.0,,,2.0
"$6,248",,2.0,4.0,,,1.0
"$94,580",,2.0,3.0,,,3.0
"$25,948",,2.0,1.0,,,5.0
"$21,981","Darlinghurst NSW 2010, Australia",2.0,2.0,475 Sq Ft,,2.0
"$4,743","Paddington NSW 2021, Australia",2.0,1.0,"1,302 Sq Ft",,1.0
"$10,762","Cronulla NSW 2230, Australia",2.0,1.0,248 Sq Ft,,1.0
"$12,222","Sydney, New South Wales, Australia",2.0,2.0,11 Sq Ft,,2.0
"$5,108","Surry Hills NSW 2010, Australia",2.0,1.0,"4,844 Sq Ft",,1.0
"$11,720","Sydney NSW 2777, Australia",2.0,1.0,"2,153 Sq Ft",,2.0
"$23,941","Glenmore Park NSW 2745, Australia",2.0,2.0,,,4.0
"$7,205","Sydney, New South Wales, Australia",2.0,1.0,,,2.0
"$5,700","Lewisham NSW 2049, Australia",2.0,1.0,,,1.0
"$7,114","Sydney, New South Wales, Australia",2.0,1.0,,,1.0
"$5,928","Palm Beach NSW 2108, Australia",2.0,2.0,,,2.0
"$11,857",,2.0,2.0,,,2.0
"$27,954",,2.0,4.0,,,6.0
"$19,564",,2.0,2.0,,,3.0
"$15,459",,2.0,2.0,,,2.0
"$12,222",,2.0,2.0,,,3.0
"$12,857",,2.0,4.0,,,3.0
"$47,153",,2.0,1.0,,,4.0
"$13,362",,2.0,3.0,,,2.0
"$32,606",,2.0,4.0,,,3.0
"$46,013",,2.0,1.0,,,5.0
"$6,612",,2.0,1.0,,,2.0
"¥730,724","Suginami, Japan",2.0,1.0,17 Sq Ft,,1.0
"¥1,18M","Toshima, Japan",2.0,1.0,484 Sq Ft,,1.0
"¥669,831",MQ93+2C Tokyo,2.0,1.0,301 Sq Ft,,1.0
"¥469,751","Saitama, Saitama Prefecture, Japan",2.0,1.0,786 Sq Ft,,3.0
"¥190,795","Fujisawa, Kanagawa Prefecture 251-0036, Japan",2.0,1.0,26 Sq M,,2.0
"¥321,867","Arakawa, Japan",2.0,1.0,183 Sq Ft,,1.0
"¥400,159","220 Yamashita, Naka",2.0,1.0,215 Sq Ft,,1.0
"¥882,959","Taito, Japan",2.0,3.0,753 Sq Ft,,2.0
"¥1,37M","Chiba, Chiba Prefecture, Japan",2.0,1.0,"1,507 Sq Ft",,2.0
"¥943,852","Kanagawa Prefecture 240-0112, Japan",2.0,1.0,258 Sq Ft,,4.0
"¥534,995","Taito, Japan",2.0,1.0,280 Sq Ft,,1.0
"¥835,114",,2.0,1.0,183 Sq Ft,,1.0
"¥404,508",,2.0,1.0,355 Sq Ft,,2.0
"¥265,323",,2.0,1.0,624 Sq Ft,,1.0
"¥1,06M",,2.0,1.0,140 Sq Ft,,1.0
"¥4,14M",,2.0,1.0,323 Sq Ft,,3.0
"¥274,022",,2.0,1.0,538 Sq Ft,,1.0
"¥556,742",,2.0,1.0,753 Sq Ft,,2.0
"¥504,548",,2.0,1.0,,,1.0
"¥1,77M",,2.0,1.0,,,2.0
"¥1,17M",,2.0,1.0,,,5.0
"¥361,013",,2.0,1.0,,,2.0
"¥146,575",MQ87+X3 Tokyo,2.0,1.0,18 Sq M,,2.0
"¥1,67M","Matsudo, Chiba Prefecture, Japan",2.0,1.0,366 Sq Ft,,1.0
"¥539,344","Shinjuku, 169-0073, Japan",2.0,1.0,452 Sq Ft,,1.0
"¥809,016","Saitama, Saitama Prefecture, Japan",2.0,1.0,431 Sq Ft,,2.0
"¥430,605","Minato, 107-0062, Japan",2.0,1.0,280 Sq Ft,,1.0
"¥574,141",9-chome-758-23 Minami 8,2.0,1.0,388 Sq Ft,,2.0
"¥735,074","Saitama-Fujimino-Tokorozawa Line, 大字上富, Miyoshi, Saitama Prefecture 356-0043, Japan",2.0,1.0,549 Sq Ft,,1.0
"¥552,393","Asakusa, Taito, 111-0032, Japan",2.0,1.0,409 Sq Ft,,2.0
"¥1,58M","Shinjuku, Japan",2.0,2.0,161 Sq Ft,,1.0
"¥300,119","Shinagawa, Japan",2.0,1.0,980 Sq Ft,,1.0
"¥591,539","Saitama, Higashi-Urawa 6-chome, JP",2.0,1.0,323 Sq Ft,,2.0
"¥874,259",,2.0,1.0,624 Sq Ft,,3.0
"¥595,888",,2.0,2.0,269 Sq Ft,,1.0
¥1M,,2.0,1.0,861 Sq Ft,,1.0
"¥378,411",,2.0,2.0,172 Sq Ft,,1.0
"¥1,05M",,2.0,2.0,753 Sq Ft,,3.0
"¥665,481",,2.0,1.0,549 Sq Ft,,1.0
"¥1,69M",,2.0,1.0,,,3.0
"¥1,8M",,2.0,1.0,,,2.0
"¥66,000",,2.0,1.0,,,1.0
"¥137,736",,2.0,1.0,,,2.0
"¥1,87M",,2.0,1.0,,,2.0
"¥730,724","Suginami, Japan",2.0,1.0,17 Sq Ft,,1.0
"¥1,18M","Toshima, Japan",2.0,1.0,484 Sq Ft,,1.0
"¥669,831",MQ93+2C Tokyo,2.0,1.0,301 Sq Ft,,1.0
"¥469,751","Saitama, Saitama Prefecture, Japan",2.0,1.0,786 Sq Ft,,3.0
"¥190,795","Fujisawa, Kanagawa Prefecture 251-0036, Japan",2.0,1.0,26 Sq M,,2.0
"¥321,867","Arakawa, Japan",2.0,1.0,183 Sq Ft,,1.0
"¥400,159","220 Yamashita, Naka",2.0,1.0,215 Sq Ft,,1.0
"¥882,959","Taito, Japan",2.0,3.0,753 Sq Ft,,2.0
"¥1,37M","Chiba, Chiba Prefecture, Japan",2.0,1.0,"1,507 Sq Ft",,2.0
"¥943,852","Kanagawa Prefecture 240-0112, Japan",2.0,1.0,258 Sq Ft,,4.0
"¥534,995","Taito, Japan",2.0,1.0,280 Sq Ft,,1.0
"¥835,114",,2.0,1.0,183 Sq Ft,,1.0
"¥404,508",,2.0,1.0,355 Sq Ft,,2.0
"¥265,323",,2.0,1.0,624 Sq Ft,,1.0
"¥1,06M",,2.0,1.0,140 Sq Ft,,1.0
"¥4,14M",,2.0,1.0,323 Sq Ft,,3.0
"¥274,022",,2.0,1.0,538 Sq Ft,,1.0
"¥556,742",,2.0,1.0,753 Sq Ft,,2.0
"¥504,548",,2.0,1.0,,,1.0
"¥1,77M",,2.0,1.0,,,2.0
"¥1,17M",,2.0,1.0,,,5.0
"¥361,013",,2.0,1.0,,,2.0
"¥146,575",MQ87+X3 Tokyo,2.0,1.0,18 Sq M,,2.0
"¥1,67M","Matsudo, Chiba Prefecture, Japan",2.0,1.0,366 Sq Ft,,1.0
"¥539,344","Shinjuku, 169-0073, Japan",2.0,1.0,452 Sq Ft,,1.0
"¥809,016","Saitama, Saitama Prefecture, Japan",2.0,1.0,431 Sq Ft,,2.0
"¥430,605","Minato, 107-0062, Japan",2.0,1.0,280 Sq Ft,,1.0
"¥574,141",9-chome-758-23 Minami 8,2.0,1.0,388 Sq Ft,,2.0
"¥735,074","Saitama-Fujimino-Tokorozawa Line, 大字上富, Miyoshi, Saitama Prefecture 356-0043, Japan",2.0,1.0,549 Sq Ft,,1.0
"¥552,393","Asakusa, Taito, 111-0032, Japan",2.0,1.0,409 Sq Ft,,2.0
"¥1,58M","Shinjuku, Japan",2.0,2.0,161 Sq Ft,,1.0
"¥300,119","Shinagawa, Japan",2.0,1.0,980 Sq Ft,,1.0
"¥591,539","Saitama, Higashi-Urawa 6-chome, JP",2.0,1.0,323 Sq Ft,,2.0
"¥874,259",,2.0,1.0,624 Sq Ft,,3.0
"¥595,888",,2.0,2.0,269 Sq Ft,,1.0
¥1M,,2.0,1.0,861 Sq Ft,,1.0
"¥378,411",,2.0,2.0,172 Sq Ft,,1.0
"¥1,05M",,2.0,2.0,753 Sq Ft,,3.0
"¥665,481",,2.0,1.0,549 Sq Ft,,1.0
"¥1,69M",,2.0,1.0,,,3.0
"¥1,8M",,2.0,1.0,,,2.0
"¥66,000",,2.0,1.0,,,1.0
"¥137,736",,2.0,1.0,,,2.0
"¥1,87M",,2.0,1.0,,,2.0
"¥730,724","Suginami, Japan",2.0,1.0,17 Sq Ft,,1.0
"¥1,18M","Toshima, Japan",2.0,1.0,484 Sq Ft,,1.0
"¥669,831",MQ93+2C Tokyo,2.0,1.0,301 Sq Ft,,1.0
"¥469,751","Saitama, Saitama Prefecture, Japan",2.0,1.0,786 Sq Ft,,3.0
"¥190,795","Fujisawa, Kanagawa Prefecture 251-0036, Japan",2.0,1.0,26 Sq M,,2.0
"¥321,867","Arakawa, Japan",2.0,1.0,183 Sq Ft,,1.0
"¥400,159","220 Yamashita, Naka",2.0,1.0,215 Sq Ft,,1.0
"¥882,959","Taito, Japan",2.0,3.0,753 Sq Ft,,2.0
"¥1,37M","Chiba, Chiba Prefecture, Japan",2.0,1.0,"1,507 Sq Ft",,2.0
"¥943,852","Kanagawa Prefecture 240-0112, Japan",2.0,1.0,258 Sq Ft,,4.0
"¥534,995","Taito, Japan",2.0,1.0,280 Sq Ft,,1.0
"¥835,114",,2.0,1.0,183 Sq Ft,,1.0
"¥404,508",,2.0,1.0,355 Sq Ft,,2.0
"¥265,323",,2.0,1.0,624 Sq Ft,,1.0
"¥1,06M",,2.0,1.0,140 Sq Ft,,1.0
"¥4,14M",,2.0,1.0,323 Sq Ft,,3.0
"¥274,022",,2.0,1.0,538 Sq Ft,,1.0
"¥556,742",,2.0,1.0,753 Sq Ft,,2.0
"¥504,548",,2.0,1.0,,,1.0
"¥1,77M",,2.0,1.0,,,2.0
"¥1,17M",,2.0,1.0,,,5.0
"¥361,013",,2.0,1.0,,,2.0
"¥146,575",MQ87+X3 Tokyo,2.0,1.0,18 Sq M,,2.0
"¥1,67M","Matsudo, Chiba Prefecture, Japan",2.0,1.0,366 Sq Ft,,1.0
"¥539,344","Shinjuku, 169-0073, Japan",2.0,1.0,452 Sq Ft,,1.0
"¥809,016","Saitama, Saitama Prefecture, Japan",2.0,1.0,431 Sq Ft,,2.0
"¥430,605","Minato, 107-0062, Japan",2.0,1.0,280 Sq Ft,,1.0
"¥574,141",9-chome-758-23 Minami 8,2.0,1.0,388 Sq Ft,,2.0
"¥735,074","Saitama-Fujimino-Tokorozawa Line, 大字上富, Miyoshi, Saitama Prefecture 356-0043, Japan",2.0,1.0,549 Sq Ft,,1.0
"¥552,393","Asakusa, Taito, 111-0032, Japan",2.0,1.0,409 Sq Ft,,2.0
"¥1,58M","Shinjuku, Japan",2.0,2.0,161 Sq Ft,,1.0
"¥300,119","Shinagawa, Japan",2.0,1.0,980 Sq Ft,,1.0
"¥591,539","Saitama, Higashi-Urawa 6-chome, JP",2.0,1.0,323 Sq Ft,,2.0
"¥874,259",,2.0,1.0,624 Sq Ft,,3.0
"¥595,888",,2.0,2.0,269 Sq Ft,,1.0
¥1M,,2.0,1.0,861 Sq Ft,,1.0
"¥378,411",,2.0,2.0,172 Sq Ft,,1.0
"¥1,05M",,2.0,2.0,753 Sq Ft,,3.0
"¥665,481",,2.0,1.0,549 Sq Ft,,1.0
"¥1,69M",,2.0,1.0,,,3.0
"¥1,8M",,2.0,1.0,,,2.0
"¥66,000",,2.0,1.0,,,1.0
"¥137,736",,2.0,1.0,,,2.0
"¥1,87M",,2.0,1.0,,,2.0
"¥730,724","Suginami, Japan",2.0,1.0,17 Sq Ft,,1.0
"¥1,18M","Toshima, Japan",2.0,1.0,484 Sq Ft,,1.0
"¥669,831",MQ93+2C Tokyo,2.0,1.0,301 Sq Ft,,1.0
"¥469,751","Saitama, Saitama Prefecture, Japan",2.0,1.0,786 Sq Ft,,3.0
"¥190,795","Fujisawa, Kanagawa Prefecture 251-0036, Japan",2.0,1.0,26 Sq M,,2.0
"¥321,867","Arakawa, Japan",2.0,1.0,183 Sq Ft,,1.0
"¥400,159","220 Yamashita, Naka",2.0,1.0,215 Sq Ft,,1.0
"¥882,959","Taito, Japan",2.0,3.0,753 Sq Ft,,2.0
"¥1,37M","Chiba, Chiba Prefecture, Japan",2.0,1.0,"1,507 Sq Ft",,2.0
"¥943,852","Kanagawa Prefecture 240-0112, Japan",2.0,1.0,258 Sq Ft,,4.0
"¥534,995","Taito, Japan",2.0,1.0,280 Sq Ft,,1.0
"¥835,114",,2.0,1.0,183 Sq Ft,,1.0
"¥404,508",,2.0,1.0,355 Sq Ft,,2.0
"¥265,323",,2.0,1.0,624 Sq Ft,,1.0
"¥1,06M",,2.0,1.0,140 Sq Ft,,1.0
"¥4,14M",,2.0,1.0,323 Sq Ft,,3.0
"¥274,022",,2.0,1.0,538 Sq Ft,,1.0
"¥556,742",,2.0,1.0,753 Sq Ft,,2.0
"¥504,548",,2.0,1.0,,,1.0
"¥1,77M",,2.0,1.0,,,2.0
"¥1,17M",,2.0,1.0,,,5.0
"¥361,013",,2.0,1.0,,,2.0
"¥146,575",MQ87+X3 Tokyo,2.0,1.0,18 Sq M,,2.0
"¥1,67M","Matsudo, Chiba Prefecture, Japan",2.0,1.0,366 Sq Ft,,1.0
"¥539,344","Shinjuku, 169-0073, Japan",2.0,1.0,452 Sq Ft,,1.0
"¥809,016","Saitama, Saitama Prefecture, Japan",2.0,1.0,431 Sq Ft,,2.0
"¥430,605","Minato, 107-0062, Japan",2.0,1.0,280 Sq Ft,,1.0
"¥574,141",9-chome-758-23 Minami 8,2.0,1.0,388 Sq Ft,,2.0
"¥735,074","Saitama-Fujimino-Tokorozawa Line, 大字上富, Miyoshi, Saitama Prefecture 356-0043, Japan",2.0,1.0,549 Sq Ft,,1.0
"¥552,393","Asakusa, Taito, 111-0032, Japan",2.0,1.0,409 Sq Ft,,2.0
"¥1,58M","Shinjuku, Japan",2.0,2.0,161 Sq Ft,,1.0
"¥300,119","Shinagawa, Japan",2.0,1.0,980 Sq Ft,,1.0
"¥591,539","Saitama, Higashi-Urawa 6-chome, JP",2.0,1.0,323 Sq Ft,,2.0
"¥874,259",,2.0,1.0,624 Sq Ft,,3.0
"¥595,888",,2.0,2.0,269 Sq Ft,,1.0
¥1M,,2.0,1.0,861 Sq Ft,,1.0
"¥378,411",,2.0,2.0,172 Sq Ft,,1.0
"¥1,05M",,2.0,2.0,753 Sq Ft,,3.0
"¥665,481",,2.0,1.0,549 Sq Ft,,1.0
"¥1,69M",,2.0,1.0,,,3.0
"¥1,8M",,2.0,1.0,,,2.0
"¥66,000",,2.0,1.0,,,1.0
"¥137,736",,2.0,1.0,,,2.0
"¥1,87M",,2.0,1.0,,,2.0
"¥730,724","Suginami, Japan",2.0,1.0,17 Sq Ft,,1.0
"¥1,18M","Toshima, Japan",2.0,1.0,484 Sq Ft,,1.0
"¥669,831",MQ93+2C Tokyo,2.0,1.0,301 Sq Ft,,1.0
"¥469,751","Saitama, Saitama Prefecture, Japan",2.0,1.0,786 Sq Ft,,3.0
"¥190,795","Fujisawa, Kanagawa Prefecture 251-0036, Japan",2.0,1.0,26 Sq M,,2.0
"¥321,867","Arakawa, Japan",2.0,1.0,183 Sq Ft,,1.0
"¥400,159","220 Yamashita, Naka",2.0,1.0,215 Sq Ft,,1.0
"¥882,959","Taito, Japan",2.0,3.0,753 Sq Ft,,2.0
"¥1,37M","Chiba, Chiba Prefecture, Japan",2.0,1.0,"1,507 Sq Ft",,2.0
"¥943,852","Kanagawa Prefecture 240-0112, Japan",2.0,1.0,258 Sq Ft,,4.0
"¥534,995","Taito, Japan",2.0,1.0,280 Sq Ft,,1.0
"¥835,114",,2.0,1.0,183 Sq Ft,,1.0
"¥404,508",,2.0,1.0,355 Sq Ft,,2.0
"¥265,323",,2.0,1.0,624 Sq Ft,,1.0
"¥1,06M",,2.0,1.0,140 Sq Ft,,1.0
"¥4,14M",,2.0,1.0,323 Sq Ft,,3.0
"¥274,022",,2.0,1.0,538 Sq Ft,,1.0
"¥556,742",,2.0,1.0,753 Sq Ft,,2.0
"¥504,548",,2.0,1.0,,,1.0
"¥1,77M",,2.0,1.0,,,2.0
"¥1,17M",,2.0,1.0,,,5.0
"¥361,013",,2.0,1.0,,,2.0
"¥146,575",MQ87+X3 Tokyo,2.0,1.0,18 Sq M,,2.0
"¥1,67M","Matsudo, Chiba Prefecture, Japan",2.0,1.0,366 Sq Ft,,1.0
"¥539,344","Shinjuku, 169-0073, Japan",2.0,1.0,452 Sq Ft,,1.0
"¥809,016","Saitama, Saitama Prefecture, Japan",2.0,1.0,431 Sq Ft,,2.0
"¥430,605","Minato, 107-0062, Japan",2.0,1.0,280 Sq Ft,,1.0
"¥574,141",9-chome-758-23 Minami 8,2.0,1.0,388 Sq Ft,,2.0
"¥735,074","Saitama-Fujimino-Tokorozawa Line, 大字上富, Miyoshi, Saitama Prefecture 356-0043, Japan",2.0,1.0,549 Sq Ft,,1.0
"¥552,393","Asakusa, Taito, 111-0032, Japan",2.0,1.0,409 Sq Ft,,2.0
"¥1,58M","Shinjuku, Japan",2.0,2.0,161 Sq Ft,,1.0
"¥300,119","Shinagawa, Japan",2.0,1.0,980 Sq Ft,,1.0
"¥591,539","Saitama, Higashi-Urawa 6-chome, JP",2.0,1.0,323 Sq Ft,,2.0
"¥874,259",,2.0,1.0,624 Sq Ft,,3.0
"¥595,888",,2.0,2.0,269 Sq Ft,,1.0
¥1M,,2.0,1.0,861 Sq Ft,,1.0
"¥378,411",,2.0,2.0,172 Sq Ft,,1.0
"¥1,05M",,2.0,2.0,753 Sq Ft,,3.0
"¥665,481",,2.0,1.0,549 Sq Ft,,1.0
"¥1,69M",,2.0,1.0,,,3.0
"¥1,8M",,2.0,1.0,,,2.0
"¥66,000",,2.0,1.0,,,1.0
"¥137,736",,2.0,1.0,,,2.0
"¥1,87M",,2.0,1.0,,,2.0
"¥730,724","Suginami, Japan",2.0,1.0,17 Sq Ft,,1.0
"¥1,18M","Toshima, Japan",2.0,1.0,484 Sq Ft,,1.0
"¥669,831",MQ93+2C Tokyo,2.0,1.0,301 Sq Ft,,1.0
"¥469,751","Saitama, Saitama Prefecture, Japan",2.0,1.0,786 Sq Ft,,3.0
"¥190,795","Fujisawa, Kanagawa Prefecture 251-0036, Japan",2.0,1.0,26 Sq M,,2.0
"¥321,867","Arakawa, Japan",2.0,1.0,183 Sq Ft,,1.0
"¥400,159","220 Yamashita, Naka",2.0,1.0,215 Sq Ft,,1.0
"¥882,959","Taito, Japan",2.0,3.0,753 Sq Ft,,2.0
"¥1,37M","Chiba, Chiba Prefecture, Japan",2.0,1.0,"1,507 Sq Ft",,2.0
"¥943,852","Kanagawa Prefecture 240-0112, Japan",2.0,1.0,258 Sq Ft,,4.0
"¥534,995","Taito, Japan",2.0,1.0,280 Sq Ft,,1.0
"¥835,114",,2.0,1.0,183 Sq Ft,,1.0
"¥404,508",,2.0,1.0,355 Sq Ft,,2.0
"¥265,323",,2.0,1.0,624 Sq Ft,,1.0
"¥1,06M",,2.0,1.0,140 Sq Ft,,1.0
"¥4,14M",,2.0,1.0,323 Sq Ft,,3.0
"¥274,022",,2.0,1.0,538 Sq Ft,,1.0
"¥556,742",,2.0,1.0,753 Sq Ft,,2.0
"¥504,548",,2.0,1.0,,,1.0
"¥1,77M",,2.0,1.0,,,2.0
"¥1,17M",,2.0,1.0,,,5.0
"¥361,013",,2.0,1.0,,,2.0
"¥146,575",MQ87+X3 Tokyo,2.0,1.0,18 Sq M,,2.0
"¥1,67M","Matsudo, Chiba Prefecture, Japan",2.0,1.0,366 Sq Ft,,1.0
"¥539,344","Shinjuku, 169-0073, Japan",2.0,1.0,452 Sq Ft,,1.0
"¥809,016","Saitama, Saitama Prefecture, Japan",2.0,1.0,431 Sq Ft,,2.0
"¥430,605","Minato, 107-0062, Japan",2.0,1.0,280 Sq Ft,,1.0
